Exchange,Symbol,Name,Country,Sector,Industry
NASDAQ,VERY,Vericity Inc. Common Stock,United States,Finance,Life Insurance
NASDAQ,VEV,Vicinity Motor Corp. Common Stock,Canada,Capital Goods,Building Materials
NASDAQ,VG,Vonage Holdings Corp. Common Stock,United States,Public Utilities,Telecommunications Equipment
NASDAQ,VIA,Via Renewables Inc. Class A Common Stock,United States,Public Utilities,Power Generation
NASDAQ,VIAC,ViacomCBS Inc. Class B Common Stock,United States,Consumer Services,Movies/Entertainment
NASDAQ,VIACA,ViacomCBS Inc. Class A Common Stock,United States,Consumer Services,Movies/Entertainment
NASDAQ,VIACP,ViacomCBS Inc. 5.75% Series A Mandatory Convertible Preferred Stock,United States,Consumer Services,Movies/Entertainment
NASDAQ,VIASP,Via Renewables Inc. 8.75% Series A Fixed-to-Floating Rate Cumulative Redeemable Perpetual Preferred Stock,United States,Public Utilities,Power Generation
NASDAQ,VIAV,Viavi Solutions Inc. Common Stock,United States,Technology,Radio And Television Broadcasting And Communications Equipment
NASDAQ,VICR,Vicor Corporation Common Stock,United States,Capital Goods,Industrial Machinery/Components
NASDAQ,VIH,VPC Impact Acquisition Holdings Class A Ordinary Shares,United States,Finance,Business Services
NASDAQ,VIHAU,VPC Impact Acquisition Holdings Unit,United States,Technology,Computer Software: Prepackaged Software
NASDAQ,VIHAW,VPC Impact Acquisition Holdings Warrant,United States,Technology,Computer Software: Prepackaged Software
NASDAQ,VINC,Vincerx Pharma Inc. Common Stock,United States,Health Care,Biotechnology: Biological Products (No Diagnostic Substances)
NASDAQ,VINO,Gaucho Group Holdings Inc. Common Stock,United States,Finance,Real Estate
NASDAQ,VINP,Vinci Partners Investments Ltd. Class A Common Shares,Brazil,Finance,Investment Managers
NASDAQ,VIR,Vir Biotechnology Inc. Common Stock,United States,Health Care,Biotechnology: Pharmaceutical Preparations
NASDAQ,VIRC,Virco Manufacturing Corporation Common Stock,United States,Consumer Durables,Industrial Specialties
NASDAQ,VIRI,Virios Therapeutics Inc. Common Stock,United States,Health Care,Biotechnology: Pharmaceutical Preparations
NASDAQ,VIRT,Virtu Financial Inc. Class A Common Stock,United States,Finance,Investment Bankers/Brokers/Service
NASDAQ,VIRX,Viracta Therapeutics Inc. Common Stock,United States,Health Care,Biotechnology: Pharmaceutical Preparations
NASDAQ,VISL,Vislink Technologies Inc. Common Stock,United States,Capital Goods,Telecommunications Equipment
NASDAQ,VIVE,Viveve Medical Inc. Common Stock,United States,Health Care,Biotechnology: Electromedical & Electrotherapeutic Apparatus
NASDAQ,VIVO,Meridian Bioscience Inc. Common Stock,United States,Health Care,Biotechnology: In Vitro & In Vivo Diagnostic Substances
NASDAQ,VJET,voxeljet AG American Depositary Shares,Germany,Capital Goods,Industrial Machinery/Components
NASDAQ,VKTX,Viking Therapeutics Inc. Common Stock,United States,Health Care,Biotechnology: Pharmaceutical Preparations
NASDAQ,VLAT,Valor Latitude Acquisition Corp. Class A Ordinary Shares,Cayman Islands,Finance,Business Services
NASDAQ,VLATU,Valor Latitude Acquisition Corp. Unit,Cayman Islands,Finance,Business Services
NASDAQ,VLATW,Valor Latitude Acquisition Corp. Warrant,Cayman Islands,Finance,Business Services
NASDAQ,VLDR,Velodyne Lidar Inc. Common Stock,United States,Capital Goods,Industrial Machinery/Components
NASDAQ,VLDRW,Velodyne Lidar Inc. Warrants ,United States,Capital Goods,Industrial Machinery/Components
NASDAQ,VLGEA,Village Super Market Inc. Class A Common Stock,United States,Consumer Services,Food Chains
NASDAQ,VLON,Vallon Pharmaceuticals Inc. Common Stock,United States,Consumer Durables,Specialty Chemicals
NASDAQ,VLY,Valley National Bancorp Common Stock,United States,Finance,Major Banks
NASDAQ,VLYPO,Valley National Bancorp 5.50% Fixed-to-Floating Rate Non-Cumulative Perpetual Preferred Stock Series B,United States,Finance,Major Banks
NASDAQ,VLYPP,Valley National Bancorp 6.25% Fixed-to-Floating Rate Non-Cumulative Perpetual Preferred Stock Series A,United States,Finance,Major Banks
NASDAQ,VMEO,Vimeo Inc. Common Stock,United States,Technology,Computer Software: Prepackaged Software
NASDAQ,VNDA,Vanda Pharmaceuticals Inc. Common Stock,United States,Health Care,Biotechnology: Pharmaceutical Preparations
NASDAQ,VNOM,Viper Energy Partners LP Common Unit,United States,Energy,Oil & Gas Production
NASDAQ,VOD,Vodafone Group Plc American Depositary Shares,United Kingdom,Public Utilities,Telecommunications Equipment
NASDAQ,VOR,Vor Biopharma Inc. Common Stock,United States,Health Care,Biotechnology: Pharmaceutical Preparations
NASDAQ,VOXX,VOXX International Corporation Class A Common Stock,United States,Consumer Non-Durables,Consumer Electronics/Appliances
NASDAQ,VPCB,VPC Impact Acquisition Holdings II Class A ordinary shre,United States,Finance,Business Services
NASDAQ,VPCBU,VPC Impact Acquisition Holdings II Unit,United States,Finance,Business Services
NASDAQ,VPCBW,VPC Impact Acquisition Holdings II Warrant,United States,Finance,Business Services
NASDAQ,VRA,Vera Bradley Inc. Common Stock,United States,Consumer Non-Durables,Apparel
NASDAQ,VRAR,The Glimpse Group Inc. Common Stock,United States,Technology,Retail: Computer Software & Peripheral Equipment
NASDAQ,VRAY,ViewRay Inc. Common Stock,United States,Health Care,Industrial Specialties
NASDAQ,VRCA,Verrica Pharmaceuticals Inc. Common Stock,United States,Health Care,Biotechnology: Pharmaceutical Preparations
NASDAQ,VRDN,Viridian Therapeutics Inc. Common Stock,United States,Health Care,Biotechnology: Pharmaceutical Preparations
NASDAQ,VREX,Varex Imaging Corporation Common Stock,United States,Health Care,Medical Electronics
NASDAQ,VRM,Vroom Inc. Common Stock,United States,Consumer Services,Other Specialty Stores
NASDAQ,VRME,VerifyMe Inc. Common Stock,United States,Miscellaneous,Diversified Manufacture
NASDAQ,VRMEW,VerifyMe Inc. Warrant,United States,Miscellaneous,Diversified Manufacture
NASDAQ,VRNA,Verona Pharma plc American Depositary Share,United Kingdom,Health Care,Biotechnology: Pharmaceutical Preparations
NASDAQ,VRNS,Varonis Systems Inc. Common Stock,United States,Technology,Computer Software: Prepackaged Software
NASDAQ,VRNT,Verint Systems Inc. Common Stock,United States,Technology,EDP Services
NASDAQ,VRPX,Virpax Pharmaceuticals Inc. Common Stock,United States,Consumer Durables,Specialty Chemicals
NASDAQ,VRSK,Verisk Analytics Inc. Common Stock,United States,Miscellaneous,Business Services
NASDAQ,VRSN,VeriSign Inc. Common Stock,United States,Technology,EDP Services
NASDAQ,VRTS,Virtus Investment Partners Inc. Common Stock,United States,Finance,Investment Managers
NASDAQ,VRTX,Vertex Pharmaceuticals Incorporated Common Stock,United States,Health Care,Biotechnology: Pharmaceutical Preparations
NASDAQ,VSAT,ViaSat Inc. Common Stock,United States,Technology,Radio And Television Broadcasting And Communications Equipment
NASDAQ,VSTA,Vasta Platform Limited Class A Ordinary Shares,Brazil,Consumer Services,Other Consumer Services
NASDAQ,VSTM,Verastem Inc. Common Stock,United States,Health Care,Biotechnology: Pharmaceutical Preparations
NASDAQ,VTAQR,Ventoux CCM Acquisition Corp. Right,United States,Finance,Business Services
NASDAQ,VTGN,VistaGen Therapeutics Inc. Common Stock,United States,Health Care,Biotechnology: Pharmaceutical Preparations
NASDAQ,VTNR,Vertex Energy Inc Common Stock,United States,Energy,Oilfield Services/Equipment
NASDAQ,VTRS,Viatris Inc. Common Stock,United States,Consumer Durables,Specialty Chemicals
NASDAQ,VTRU,Vitru Limited Common Shares,Brazil,Consumer Services,Other Consumer Services
NASDAQ,VTSI,VirTra Inc. Common Stock,United States,Capital Goods,Industrial Machinery/Components
NASDAQ,VTVT,vTv Therapeutics Inc. Class A Common Stock,United States,Health Care,Biotechnology: Pharmaceutical Preparations
NASDAQ,VUZI,Vuzix Corporation Common Stock,United States,Capital Goods,Industrial Machinery/Components
NASDAQ,VVOS,Vivos Therapeutics Inc. Common Stock,United States,Health Care,Medical Specialities
NASDAQ,VWE,Vintage Wine Estates Inc. Common Stock,United States,Consumer Non-Durables,Beverages (Production/Distribution)
NASDAQ,VWTR,Vidler Water Resources Inc. Common Stock,United States,Public Utilities,Water Supply
NASDAQ,VXRT,Vaxart Inc Common Stock,United States,Health Care,Biotechnology: Biological Products (No Diagnostic Substances)
NASDAQ,VYGR,Voyager Therapeutics Inc. Common Stock,United States,Health Care,Biotechnology: Pharmaceutical Preparations
NASDAQ,VYNE,VYNE Therapeutics Inc. Common Stock,United States,Health Care,Biotechnology: Pharmaceutical Preparations
NASDAQ,VYNT,Vyant Bio Inc. Common Stock,United States,Health Care,Biotechnology: Pharmaceutical Preparations
NASDAQ,WABC,Westamerica Bancorporation Common Stock,United States,Finance,Major Banks
NASDAQ,WAFD,Washington Federal Inc. Common Stock,United States,Finance,Major Banks
NASDAQ,WAFDP,Washington Federal Inc. Depositary Shares,United States,Finance,Major Banks
NASDAQ,WALD,Waldencast Acquisition Corp. Class A Ordinary Share,United States,Finance,Business Services
NASDAQ,WALDU,Waldencast Acquisition Corp. Units,United States,Finance,Business Services
NASDAQ,WALDW,Waldencast Acquisition Corp. Warrant ,United States,Finance,Business Services
NASDAQ,WASH,Washington Trust Bancorp Inc. Common Stock,United States,Finance,Major Banks
NASDAQ,WATT,Energous Corporation Common Stock,United States,Capital Goods,Industrial Machinery/Components
NASDAQ,WBA,Walgreens Boots Alliance Inc. Common Stock,United States,Health Care,Medical/Nursing Services
NASDAQ,WDAY,Workday Inc. Class A Common Stock,United States,Technology,Computer Software: Prepackaged Software
NASDAQ,WDC,Western Digital Corporation Common Stock,United States,Technology,Electronic Components
NASDAQ,WDFC,WD-40 Company Common Stock,United States,Basic Industries,Industrial Specialties
NASDAQ,WEN,Wendy's Company (The) Common Stock,United States,Consumer Services,Restaurants
NASDAQ,WERN,Werner Enterprises Inc. Common Stock,United States,Transportation,Trucking Freight/Courier Services
NASDAQ,WETF,WisdomTree Investments Inc. Common Stock,United States,Finance,Investment Managers
NASDAQ,WEYS,Weyco Group Inc. Common Stock,United States,Consumer Non-Durables,Shoe Manufacturing
NASDAQ,WFCF,Where Food Comes From Inc. Common Stock,United States,Technology,Computer Software: Prepackaged Software
NASDAQ,WFRD,Weatherford International plc Ordinary Shares,United States,Energy,Metal Fabrications
NASDAQ,WHF,WhiteHorse Finance Inc. Common Stock,United States,Finance,Finance Companies
NASDAQ,WHFBZ,WhiteHorse Finance Inc. 6.50% Notes due 2025,United States,Finance,Finance Companies
NASDAQ,WHLM,Wilhelmina International Inc. Common Stock,United States,Miscellaneous,Business Services
NASDAQ,WHLR,Wheeler Real Estate Investment Trust Inc. Common Stock,United States,Consumer Services,Real Estate Investment Trusts
NASDAQ,WHLRD,Wheeler Real Estate Investment Trust Inc. Series D Cumulative Preferred Stock,United States,Consumer Services,Real Estate Investment Trusts
NASDAQ,WHLRP,Wheeler Real Estate Investment Trust Inc. Class B Preferred Stock,United States,Consumer Services,Real Estate Investment Trusts
NASDAQ,WILC,G. Willi-Food International  Ltd. Ordinary Shares,Israel,Consumer Non-Durables,Food Distributors
NASDAQ,WINA,Winmark Corporation Common Stock,United States,Miscellaneous,Diversified Commercial Services
NASDAQ,WING,Wingstop Inc. Common Stock,United States,Consumer Services,Restaurants
NASDAQ,WINT,Windtree Therapeutics Inc. Common Stock,United States,Health Care,Biotechnology: Biological Products (No Diagnostic Substances)
NASDAQ,WIRE,Encore Wire Corporation Common Stock,United States,Basic Industries,Metal Fabrications
NASDAQ,WISA,Summit Wireless Technologies Inc. Common Stock,United States,Technology,Electronic Components
NASDAQ,WISH,ContextLogic Inc. Class A Common Stock,United States,Capital Goods,Recreational Products/Toys
NASDAQ,WIX,Wix.com Ltd. Ordinary Shares,Israel,Technology,EDP Services
NASDAQ,WKEY,WISeKey International Holding AG American Depositary Shares,Switzerland,Technology,EDP Services
NASDAQ,WKHS,Workhorse Group Inc. Common Stock,United States,Capital Goods,Auto Manufacturing
NASDAQ,WKSP,Worksport Ltd. Common Stock,Canada,Capital Goods,Auto Parts:O.E.M.
NASDAQ,WKSPW,Worksport Ltd. Warrant,Canada,Capital Goods,Auto Parts:O.E.M.
NASDAQ,WLDN,Willdan Group Inc. Common Stock,United States,Consumer Services,Military/Government/Technical
NASDAQ,WLFC,Willis Lease Finance Corporation Common Stock,United States,Capital Goods,Aerospace
NASDAQ,WLTW,Willis Towers Watson Public Limited Company Ordinary Shares,United Kingdom,Finance,Specialty Insurers
NASDAQ,WMG,Warner Music Group Corp. Class A Common Stock,United States,Consumer Services,Movies/Entertainment
NASDAQ,WMPN,William Penn Bancorporation Common Stock,United States,Finance,Savings Institutions
NASDAQ,WNEB,Western New England Bancorp Inc. Common Stock,United States,Finance,Savings Institutions
NASDAQ,WOOF,Petco Health and Wellness Company Inc. Class A Common Stock,United States,Miscellaneous,Diversified Commercial Services
NASDAQ,WORX,SCWorx Corp. Common Stock,United States,Health Care,Managed Health Care
NASDAQ,WPRT,Westport Fuel Systems Inc Common Shares,Canada,Capital Goods,Multi-Sector Companies
NASDAQ,WRAP,Wrap Technologies Inc. Common Stock,United States,Capital Goods,Industrial Machinery/Components
NASDAQ,WRLD,World Acceptance Corporation Common Stock,United States,Finance,Finance: Consumer Services
NASDAQ,WSBC,WesBanco Inc. Common Stock,United States,Finance,Major Banks
NASDAQ,WSBCP,WesBanco Inc. Depositary Shares Each Representing a 1/40th Interest in a Share of 6.75% Fixed-Rate Reset Non-Cumulative Perpetual Preferred Stock Series A,United States,Finance,Major Banks
NASDAQ,WSBF,Waterstone Financial Inc. Common Stock (MD),United States,Finance,Savings Institutions
NASDAQ,WSC,WillScot Mobile Mini Holdings Corp. Class A Common Stock,United States,Technology,Diversified Commercial Services
NASDAQ,WSFS,WSFS Financial Corporation Common Stock,United States,Finance,Major Banks
NASDAQ,WSTG,Wayside Technology Group Inc. Common Stock,United States,Technology,Retail: Computer Software & Peripheral Equipment
NASDAQ,WTBA,West Bancorporation Common Stock,United States,Finance,Major Banks
NASDAQ,WTER,The Alkaline Water Company Inc. Common Stock,United States,Consumer Non-Durables,Beverages (Production/Distribution)
NASDAQ,WTFC,Wintrust Financial Corporation Common Stock,United States,Finance,Major Banks
NASDAQ,WTFCM,Wintrust Financial Corporation Fixed-to-Floating Rate Non-Cumulative Perpetual Preferred Stock Series D,United States,Finance,Major Banks
NASDAQ,WTFCP,Wintrust Financial Corporation Depositary Shares Each Representing a 1/1000th Interest in a Share of 6.875% Fixed-Rate Reset Non-Cumulative Perpetual Preferred Stock Series E,United States,Finance,Major Banks
NASDAQ,WTRH,Waitr Holdings Inc. Common Stock,United States,Technology,Computer Software: Prepackaged Software
NASDAQ,WVE,Wave Life Sciences Ltd. Ordinary Shares,Singapore,Health Care,Biotechnology: Pharmaceutical Preparations
NASDAQ,WVFC,WVS Financial Corp. Common Stock,United States,Finance,Banks
NASDAQ,WVVI,Willamette Valley Vineyards Inc. Common Stock,United States,Consumer Non-Durables,Beverages (Production/Distribution)
NASDAQ,WVVIP,Willamette Valley Vineyards Inc. Series A Redeemable Preferred Stock,United States,Consumer Non-Durables,Beverages (Production/Distribution)
NASDAQ,WW,WW International Inc. Common Stock,United States,Miscellaneous,Other Consumer Services
NASDAQ,WWD,Woodward Inc. Common Stock,United States,Capital Goods,Military/Government/Technical
NASDAQ,WYNN,Wynn Resorts Limited Common stock,United States,Consumer Services,Hotels/Resorts
NASDAQ,XBIO,Xenetic Biosciences Inc. Common Stock,United States,Health Care,Biotechnology: Pharmaceutical Preparations
NASDAQ,XCUR,Exicure Inc. Common Stock,United States,Health Care,Biotechnology: Pharmaceutical Preparations
NASDAQ,XEL,Xcel Energy Inc. Common Stock,United States,Public Utilities,Power Generation
NASDAQ,XELA,Exela Technologies Inc. Common Stock,United States,Technology,Retail: Computer Software & Peripheral Equipment
NASDAQ,XELB,Xcel Brands Inc. Common Stock,United States,Basic Industries,Industrial Specialties
NASDAQ,XENT,Intersect ENT Inc. Common Stock,United States,Health Care,Medical/Dental Instruments
NASDAQ,XERS,Xeris Pharmaceuticals Inc. Common Stock,United States,Health Care,Biotechnology: Pharmaceutical Preparations
